link,property_id,locality_name,postal_code,price,type_of_property,subtype_of_property,living_area,furnished,open_fire,terrace_surface,garden,facades,swimming_pool,land_area,equipped_kitchen,state_of_building,type_of_sale
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/diepenbeek/3590/20300390,20300390,Diepenbeek,3590,559000,HOUSE,MIXED_USE_BUILDING,452,0,0,null,null,2,1,213,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20051610,20051610,Tessenderlo,3980,344125,HOUSE,HOUSE,,,0,null,null,,0,245,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/11017244,11017244,Tessenderlo,3980,430000,HOUSE,HOUSE,,,0,null,null,,1,0,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ghislenghien/7822/20291523,20291523,GHISLENGHIEN,7822,450000,HOUSE,HOUSE,320,,1,,2000,3,0,1300,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/tessenderlo/3980/20298296,20298296,Tessenderlo,3980,535470,APARTMENT,APARTMENT,130,,0,40,1,2,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/ath/7822/11449479,11449479,Ath,7822,335000,HOUSE,VILLA,180,,0,,null,4,0,1308,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/20381040,20381040,TESSENDERLO,3980,310000,HOUSE,HOUSE,187,,0,null,null,3,0,834,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/bungalow/for-sale/tessenderlo/3980/11281864,11281864,Tessenderlo,3980,399000,HOUSE,BUNGALOW,246,0,0,,586,4,0,860,,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20353435,20353435,MORTSEL,2640,279000,APARTMENT,APARTMENT,110,,0,20,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20353434,20353434,MORTSEL,2640,279000,APARTMENT,GROUND_FLOOR,110,,0,20,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/diepenbeek/3590/20332589,20332589,Diepenbeek,3590,1150000,HOUSE,VILLA,628,,0,,null,4,0,34025,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/diepenbeek/3590/20354866,20354866,Diepenbeek,3590,289000,HOUSE,HOUSE,267,0,0,null,null,4,1,759,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tessenderlo/3980/11024183,11024183,Tessenderlo,3980,364375,HOUSE,HOUSE,,,0,null,null,,1,245,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20265755,20265755,Ittre (Virginal),1460,440000,HOUSE,HOUSE,160,0,0,,null,2,1,274,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ath/7822/20342082,20342082,Ath,7822,180000,HOUSE,HOUSE,223,,0,null,null,3,1,0,NOT_INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/ittre/1460/20052934,20052934,Ittre,1460,1325000,HOUSE,VILLA,425,,0,105,1500,4,1,34444,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20360072,20360072,MORTSEL,2640,179000,APARTMENT,APARTMENT,86,,0,9,null,2,0,,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20358649,20358649,Mortsel,2640,275000,APARTMENT,GROUND_FLOOR,89,,0,16,100,2,0,,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/tessenderlo/3980/20298280,20298280,Tessenderlo,3980,379064,APARTMENT,APARTMENT,104,,0,13,1,3,1,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gijzegem/9308/20265642,20265642,GIJZEGEM,9308,165000,HOUSE,HOUSE,120,,0,,null,2,0,0,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/diepenbeek/3590/20220997,20220997,Diepenbeek,3590,299000,APARTMENT,APARTMENT,,,0,9,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/diepenbeek/3590/11091422,11091422,Diepenbeek,3590,329000,APARTMENT,APARTMENT,142,0,0,,null,3,1,,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/ath-meslinleveque/7822/11319674,11319674,Ath Meslinl'Evêque,7822,450000,HOUSE,MIXED_USE_BUILDING,280,0,0,80,500,4,1,1507,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20359487,20359487,MORTSEL,2640,247000,APARTMENT,APARTMENT,93,,0,,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gent/9031/20333873,20333873,Gent,9031,399000,HOUSE,HOUSE,179,0,0,,null,4,0,1128,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20378977,20378977,Ittre (Virginal),1460,450000,HOUSE,HOUSE,174,0,0,,null,3,1,574,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aalst/9308/20364512,20364512,Aalst,9308,295000,APARTMENT,APARTMENT,80,0,0,,null,2,1,,,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/rhode-saint-genese/1640/20296142,20296142,Rhode-Saint-Genèse,1640,745000,HOUSE,VILLA,176,,0,null,null,4,0,700,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/rhode-saint-genese/1640/20396014,20396014,Rhode-Saint-Genèse,1640,1150000,HOUSE,VILLA,300,,1,24,1197,4,1,1200,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/rhode-saint-genese/1640/20329256,20329256,Rhode-Saint-Genèse,1640,1395000,HOUSE,VILLA,250,0,0,54,1100,4,1,1200,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/mansion/for-sale/antwerpen/2060/20373252,20373252,Antwerpen,2060,850000,HOUSE,MANSION,235,,0,20,null,4,0,258,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/rhode-saint-genese/1640/20233861,20233861,RHODE-SAINT-GENESE,1640,1625000,HOUSE,VILLA,427,,1,190,2250,4,0,4140,HYPER_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/rhode-saint-genese/1640/20279981,20279981,Rhode-Saint-Genèse,1640,850000,HOUSE,VILLA,220,0,0,,1225,4,0,1620,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20360083,20360083,MORTSEL,2640,235000,APARTMENT,APARTMENT,89,,0,,null,2,0,,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/drongen/9031/20023203,20023203,Drongen,9031,2925000,HOUSE,HOUSE,550,,0,,null,4,0,4291,,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/antwerpen/2060/20358605,20358605,ANTWERPEN,2060,750000,HOUSE,APARTMENT_BLOCK,441,,0,null,122,2,0,284,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/ground-floor/for-sale/mortsel/2640/20262780,20262780,MORTSEL,2640,225000,APARTMENT,GROUND_FLOOR,55,,0,30,106,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/antwerpen/2060/20368743,20368743,ANTWERPEN,2060,575000,HOUSE,MIXED_USE_BUILDING,153,,0,7,20,2,0,0,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/aalst-gijzegem/9308/20338566,20338566,Aalst Gijzegem,9308,280000,APARTMENT,APARTMENT,80,,0,15,null,2,0,,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20265694,20265694,Ittre (Virginal),1460,440000,HOUSE,HOUSE,162,0,0,,null,2,1,257,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20360080,20360080,MORTSEL,2640,159000,APARTMENT,APARTMENT,80,,0,null,null,2,0,,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/rhode-saint-genese/1640/20167109,20167109,Rhode-Saint-Genèse,1640,890000,HOUSE,VILLA,350,0,0,,1500,4,1,1500,NOT_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rijkevorsel/2310/20330053,20330053,Rijkevorsel,2310,589000,HOUSE,HOUSE,308,,0,null,null,,1,0,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aalst-hofstade/9308/11465612,11465612,Aalst Hofstade,9308,370000,HOUSE,HOUSE,277,,0,,null,3,0,1400,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/mortsel/2640/20360082,20360082,MORTSEL,2640,549000,HOUSE,APARTMENT_BLOCK,255,,0,,null,2,0,332,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20379190,20379190,Ittre (Virginal),1460,470000,HOUSE,HOUSE,150,0,0,,null,3,1,739,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/mortsel/2640/20360084,20360084,MORTSEL,2640,259000,APARTMENT,APARTMENT,115,,0,,null,2,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20358590,20358590,ANTWERPEN,2060,579000,APARTMENT,APARTMENT,129,,0,,null,2,0,,USA_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/meslin-leveque/7822/20094656,20094656,Meslin l'eveque,7822,380000,HOUSE,HOUSE,180,,1,,null,0,1,2530,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aalst-hofstade/9308/20050138,20050138,Aalst Hofstade,9308,245000,HOUSE,HOUSE,,,0,21,253,2,0,424,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20358615,20358615,ANTWERPEN,2060,180000,APARTMENT,APARTMENT,75,,0,10,null,2,0,,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittrevirginal/1460/20378982,20378982,Ittre(Virginal),1460,450000,HOUSE,HOUSE,182,0,0,,null,3,1,503,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ath/7822/9590039,9590039,Ath,7822,189000,HOUSE,HOUSE,161,1,0,null,null,2,1,77,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aalst-hofstade/9308/20302017,20302017,Aalst Hofstade,9308,397000,HOUSE,HOUSE,,,0,15,920,4,0,1558,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/drongen/9031/20385183,20385183,Drongen,9031,466820,HOUSE,HOUSE,220,,0,null,null,4,0,396,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/manor-house/for-sale/gijzegem/9308/20361344,20361344,GIJZEGEM,9308,1175000,HOUSE,MANOR_HOUSE,522,,1,150,1650,4,0,1881,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20121276,20121276,Ittre (Virginal),1460,470000,HOUSE,HOUSE,186,0,0,null,null,3,1,476,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20358576,20358576,ANTWERPEN,2060,229000,APARTMENT,APARTMENT,89,,0,25,null,2,0,,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20378927,20378927,Ittre (Virginal),1460,460000,HOUSE,HOUSE,174,0,0,,null,3,1,457,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/diepenbeek/3590/20069898,20069898,Diepenbeek,3590,440000,APARTMENT,APARTMENT,379,,0,null,null,,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/drongen/9031/20298402,20298402,DRONGEN,9031,420000,HOUSE,HOUSE,172,,0,,null,3,0,520,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/aalst-hofstade/9308/20353693,20353693,Aalst Hofstade,9308,775000,HOUSE,APARTMENT_BLOCK,427,,0,,null,4,0,2327,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/antwerpen/2060/20358584,20358584,ANTWERPEN,2060,449000,APARTMENT,APARTMENT,129,,0,,null,2,0,,USA_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/ittre-virginal/1460/20378978,20378978,Ittre (Virginal),1460,480000,HOUSE,HOUSE,161,0,0,null,null,3,1,600,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/sint-genesius-rode/1640/20382936,20382936,Sint-Genesius-Rode,1640,735000,HOUSE,VILLA,160,,0,,null,4,0,1100,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/ittre/1460/20212726,20212726,Ittre,1460,345000,HOUSE,VILLA,125,0,0,,800,4,1,910,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/flat-studio/for-sale/antwerpen-noord/2060/20392316,20392316,Antwerpen-Noord,2060,137500,APARTMENT,FLAT_STUDIO,33,0,0,5,null,2,1,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-genesius-rode/1640/20299680,20299680,SINT-GENESIUS-RODE,1640,465000,HOUSE,HOUSE,157,,0,null,260,3,0,439,SEMI_EQUIPPED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/antwerpen/2060/20358901,20358901,ANTWERPEN,2060,585000,HOUSE,HOUSE,241,,0,18,22,2,0,120,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/mansion/for-sale/gijzegem/9308/10807711,10807711,Gijzegem,9308,695000,HOUSE,MANSION,227,,0,null,null,,0,2112,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/sint-genesius-rode/1640/11312202,11312202,Sint-Genesius-Rode,1640,2195000,HOUSE,HOUSE,540,,0,,null,4,1,1962,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/rhode-saint-genese/1640/20349166,20349166,Rhode-Saint-Genèse,1640,349000,HOUSE,HOUSE,135,0,0,20,760,3,1,855,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aalst-gijzegem/9308/20329454,20329454,Aalst Gijzegem,9308,260000,HOUSE,HOUSE,170,,0,,null,2,0,137,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/mons-casteaumaisieresmasnuy-saint-jean/7020/20356118,20356118,"Mons Casteau,Maisières,Masnuy-Saint-Jean",7020,139000,HOUSE,HOUSE,,0,0,,null,3,0,570,SEMI_EQUIPPED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/nimy/7020/20316591,20316591,NIMY,7020,350000,HOUSE,APARTMENT_BLOCK,270,0,0,null,null,3,1,690,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-louviere/7100/11041386,11041386,La Louviere,7100,195000,HOUSE,HOUSE,368,,0,,null,3,1,320,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/exceptional-property/for-sale/polleur-theux/4910/20036403,20036403,Polleur (Theux),4910,1180000,HOUSE,EXCEPTIONAL_PROPERTY,769,0,0,,null,4,1,15000,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/theux/4910/20291594,20291594,THEUX,4910,225000,APARTMENT,APARTMENT,108,,0,null,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lessines/7860/10731385,10731385,Lessines,7860,269000,HOUSE,HOUSE,183,0,0,58,null,3,0,420,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lessines/7860/20330878,20330878,Lessines,7860,115000,HOUSE,HOUSE,105,,0,null,null,0,0,0,,TO_RESTORE,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/gozee/6534/20212317,20212317,Gozee,6534,270000,HOUSE,HOUSE,140,0,0,20,513,4,0,0,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/thuin/6534/20167272,20167272,Thuin,6534,550000,HOUSE,VILLA,500,0,0,,14858,4,1,14858,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-reid/4910/11318552,11318552,LA REID,4910,309500,HOUSE,HOUSE,133,,0,,1928,4,0,2004,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/tielt-8700/8700/20160326,20160326,Tielt (8700),8700,248000,APARTMENT,APARTMENT,79,,0,null,null,0,0,,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lessines/7860/20321203,20321203,LESSINES,7860,595000,HOUSE,HOUSE,400,,0,null,null,2,0,805,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hastiere/5540/20332074,20332074,HASTIÈRE,5540,499000,HOUSE,HOUSE,310,,0,51,null,4,0,0,USA_HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tielt/8700/20358834,20358834,Tielt,8700,299000,HOUSE,HOUSE,,0,0,30,288,3,1,443,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/tielt-8700/8700/20183852,20183852,Tielt (8700),8700,109000,APARTMENT,APARTMENT,,0,0,null,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-louviere/7100/20385114,20385114,La Louvière,7100,150000,HOUSE,HOUSE,190,,0,null,365,3,1,365,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lessines/7860/11156436,11156436,Lessines,7860,369347,HOUSE,HOUSE,,,0,,null,4,0,491,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/la-louviere/7100/20369075,20369075,La Louvière,7100,130000,APARTMENT,APARTMENT,58,0,0,null,null,2,0,,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/mons-casteaumaisieresmasnuy-saint-jean-casteau/7020/20380365,20380365,"Mons Casteau,Maisières,Masnuy-Saint-Jean, Casteau",7020,879000,HOUSE,HOUSE,620,0,0,,null,4,1,5300,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zwevegem/8550/20383010,20383010,Zwevegem,8550,422000,HOUSE,HOUSE,464,,0,null,282,3,1,464,INSTALLED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/lessines/7860/20290088,20290088,Lessines,7860,150000,HOUSE,HOUSE,,,0,null,null,,0,290,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/neufchateau/6840/20180763,20180763,Neufchâteau,6840,314900,HOUSE,HOUSE,133,0,0,9,735,3,1,858,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-louviere/7100/10922777,10922777,La Louvière,7100,274585,HOUSE,HOUSE,133,,0,null,null,0,0,325,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/la-louviere/7100/20337795,20337795,LA LOUVIÈRE,7100,150000,APARTMENT,APARTMENT,85,,0,null,null,2,0,,SEMI_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hastiere/5540/20219677,20219677,Hastière,5540,125000,HOUSE,HOUSE,118,0,0,,null,3,1,168,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lessines/7860/20115933,20115933,Lessines,7860,175000,APARTMENT,APARTMENT,72,0,0,9,null,2,1,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/neufchateau/6840/20188589,20188589,Neufchâteau,6840,169000,HOUSE,HOUSE,68,0,0,null,null,2,1,0,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lessines/7860/20336864,20336864,LESSINES,7860,245000,APARTMENT,APARTMENT,75,,0,,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-louviere/7100/20364150,20364150,La Louvière,7100,220000,HOUSE,HOUSE,170,0,0,,null,2,0,230,INSTALLED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/zwevegem/8550/20362332,20362332,Zwevegem,8550,109000,APARTMENT,APARTMENT,129,,0,null,null,2,0,,,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/zwevegem/8550/10087376,10087376,Zwevegem,8550,297156,APARTMENT,APARTMENT,91,0,0,null,null,,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/neufchateau/6840/20252888,20252888,Neufchâteau,6840,259000,HOUSE,HOUSE,319,0,0,14,30,2,1,180,INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/neufchateau/6840/11308276,11308276,Neufchâteau,6840,350000,HOUSE,MIXED_USE_BUILDING,250,0,0,null,null,3,1,359,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-reid-theux/4910/20032079,20032079,La Reid (Theux),4910,295000,HOUSE,HOUSE,99,0,0,12,null,3,0,184,HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zwevegem/8550/20056707,20056707,ZWEVEGEM,8550,385000,HOUSE,HOUSE,132,,0,,null,3,0,377,USA_INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tielt/8700/20358430,20358430,Tielt,8700,159000,HOUSE,HOUSE,130,,0,null,33,2,0,168,,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/apartment-block/for-sale/tielt-8700/8700/20204060,20204060,Tielt (8700),8700,545000,HOUSE,APARTMENT_BLOCK,260,0,0,null,null,0,0,93,INSTALLED,TO_RENOVATE,FOR_SALE
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/lessines/7860/20321204,20321204,LESSINES,7860,595000,HOUSE,MIXED_USE_BUILDING,400,,0,null,null,2,0,805,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/mons-nimy/7020/20368534,20368534,Mons Nimy,7020,154900,HOUSE,HOUSE,90,0,0,12,150,3,1,250,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hastiere/5540/20273897,20273897,Hastière,5540,275000,HOUSE,HOUSE,,,0,null,350,3,1,350,NOT_INSTALLED,TO_BE_DONE_UP,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/theux/4910/20379912,20379912,THEUX,4910,420000,HOUSE,HOUSE,411,,0,58,null,3,0,0,SEMI_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/zwevegem/8550/20288836,20288836,Zwevegem,8550,454875,HOUSE,HOUSE,187,,0,,263,4,1,263,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/montigny-le-tilleul/6534/20265134,20265134,Montigny-le-Tilleul,6534,159000,HOUSE,HOUSE,,,0,null,450,2,1,607,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hermeton-sur-meuse/5540/20332073,20332073,HERMETON-SUR-MEUSE,5540,499000,HOUSE,HOUSE,310,,0,51,null,4,0,0,USA_HYPER_EQUIPPED,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-louviere/7100/10922774,10922774,La Louvière,7100,273607,HOUSE,HOUSE,133,,0,null,null,0,0,297,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hastiere-lavaux/5540/20097492,20097492,HASTIÈRE-LAVAUX,5540,85000,HOUSE,HOUSE,38,,0,,421,4,0,421,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/lessines/7860/20321202,20321202,LESSINES,7860,595000,APARTMENT,APARTMENT,400,,0,null,null,2,0,,INSTALLED,,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/hermeton-sur-meuse/5540/11144268,11144268,Hermeton-sur-Meuse,5540,500000,HOUSE,VILLA,200,,0,null,null,4,1,3000,USA_HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/neufchateau/6840/20269148,20269148,Neufchâteau,6840,188000,APARTMENT,APARTMENT,108,0,0,8,50,0,1,,NOT_INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/zwevegem/8550/10087375,10087375,Zwevegem,8550,321789,APARTMENT,APARTMENT,115,0,0,null,null,,0,,,,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/la-louviere/7100/10922773,10922773,La Louvière,7100,273579,HOUSE,HOUSE,133,,0,null,null,0,0,294,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/gozee/6534/20228073,20228073,Gozée,6534,339000,HOUSE,VILLA,120,,0,null,null,0,0,925,,,FOR_SALE
https://www.immoweb.be/en/classified/apartment/for-sale/tielt-8700/8700/8318012,8318012,Tielt (8700),8700,279000,APARTMENT,APARTMENT,70,,0,null,null,0,0,,INSTALLED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/aarsele/8700/20342005,20342005,Aarsele,8700,520000,HOUSE,HOUSE,265,,0,null,null,0,0,574,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/tielt/8700/20329254,20329254,Tielt,8700,398000,HOUSE,HOUSE,284,,1,25,1098,4,0,1298,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/villa/for-sale/la-louviere/7100/20338304,20338304,La Louvière,7100,345000,HOUSE,VILLA,149,,0,,null,4,1,1000,HYPER_EQUIPPED,AS_NEW,FOR_SALE
https://www.immoweb.be/en/classified/mansion/for-sale/tielt-8700/8700/20322489,20322489,Tielt (8700),8700,1650000,HOUSE,MANSION,493,0,0,null,null,0,1,2723,HYPER_EQUIPPED,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/hastiere/5540/20019644,20019644,Hastière,5540,395000,HOUSE,HOUSE,205,,0,21,881,4,1,1076,HYPER_EQUIPPED,JUST_RENOVATED,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/neufchateau/6840/20180762,20180762,Neufchâteau,6840,314900,HOUSE,HOUSE,133,0,0,9,761,3,1,863,,GOOD,FOR_SALE
https://www.immoweb.be/en/classified/house/for-sale/neufchateau/6840/20180764,20180764,Neufchâteau,6840,299900,HOUSE,HOUSE,129,0,0,9,735,2,1,853,,GOOD,FOR_SALE
